公开号,名称,关系
CN220203952U,西安渭之蓝知识产权代理有限公司,代理
CN117109575A,合肥市科深知识产权代理事务所(普通合伙),代理
CN116192901A,南京纵横知识产权代理有限公司,代理
CN219012694U,北京开阳星知识产权代理有限公司,代理
CN117425244A,北京远大卓悦知识产权代理有限公司,代理
CN116566687A,北京和鼎泰知识产权代理有限公司,代理
CN116237110A,成都虹盛汇泉专利代理有限公司,代理
CN218481892U,广州市智远创达专利代理有限公司,代理
CN116756976A,北京太兆天元知识产权代理有限责任公司,代理
CN117112702A,江苏圣典律师事务所,代理
CN116480420A,南宁智卓专利代理事务所(普通合伙),代理
CN116493518A,北京远大卓悦知识产权代理有限公司,代理
CN117318936A,合肥信诚兆佳知识产权代理事务所(特殊普通合伙),代理
CN117523919A,郑州久信知识产权代理事务所(普通合伙),代理
CN220599821U,长沙国科天河知识产权代理有限公司,代理
CN307610575S,杭州丰禾专利事务所有限公司,代理
CN116975623A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN116911115A,广州粤高专利商标代理有限公司,代理
CN116760740A,南京众创睿智知识产权代理事务所(普通合伙),代理
CN117291086A,广州粤高专利商标代理有限公司,代理
CN116258483A,北京中和立达知识产权代理有限公司,代理
CN1330785A,柳沈知识产权律师事务所,代理
CN218874272U,北京合创致信专利代理有限公司,代理
CN116740174A,苏州隆恒知识产权代理事务所(普通合伙),代理
CN117350587A,深圳蓝鲸鱼专利代理事务所(普通合伙),代理
CN117703487A,北京市广友专利事务所有限责任公司,代理
CN220625383U,北京中誉至诚知识产权代理事务所(普通合伙),代理
CN117775324A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN117309296A,成都正德明志知识产权代理有限公司,代理
CN116999747A,泉州市宽胜知识产权代理事务所(普通合伙),代理
CN117232945A,成都华辰智合知识产权代理有限公司,代理
CN117514184A,深圳市添源创鑫知识产权代理有限公司,代理
CN117433377A,北京汇众通达知识产权代理事务所(普通合伙),代理
CN116753025A,昆明正原专利商标代理有限公司,代理
CN117730569A,北京市立方律师事务所,代理
CN117725652A,重庆信航知识产权代理有限公司,代理
CN217981892U,北京绥正律师事务所,代理
CN116658208A,长沙国科天河知识产权代理有限公司,代理
CN116347726A,北京沁优知识产权代理有限公司,代理
CN117537170A,义乌市宏创专利代理事务所(普通合伙),代理
CN117556521A,北京高沃律师事务所,代理
CN117666390A,西安通大专利代理有限责任公司,代理
CN219992312U,重庆硕睿铭达知识产权代理事务所(普通合伙),代理
CN116181338A,深圳国维冀深知识产权代理有限公司,代理
CN117077413A,河北冀华知识产权代理有限公司,代理
CN116366379A,北京清亦华知识产权代理事务所(普通合伙),代理
CN116363903A,杭州九洲专利事务所有限公司,代理
CN116052164A,湖北创融蓝图知识产权代理事务所(特殊普通合伙),代理
CN116859731A,长春市恒誉专利代理事务所(普通合伙),代理
CN117711011A,北京超凡宏宇知识产权代理有限公司,代理
CN307586080S,北京中知法苑知识产权代理有限公司,代理
CN117319490A,北京智乾知识产权代理有限公司,代理
CN116301387A,天津翰林知识产权代理事务所(普通合伙),代理
CN116359550A,南京苏创专利代理事务所(普通合伙),代理
CN116039697A,常州市天龙专利事务所有限公司,代理
CN116827813A,广州凯东知识产权代理有限公司,代理
CN117474170A,北京睿博行远知识产权代理有限公司,代理
CN117009876A,西安智财全知识产权代理事务所(普通合伙),代理
CN116797017A,福州市京华专利代理事务所(普通合伙),代理
CN116610123A,重庆天成卓越专利代理事务所(普通合伙),代理
CN116658247A,南京新诚汇知识产权代理事务所(普通合伙),代理
CN116183719A,北京聿华联合知识产权代理有限公司,代理
CN116167582A,江苏长德知识产权代理有限公司,代理
CN117722382A,北京市盛峰律师事务所,代理
CN117439762A,华进联合专利商标代理有限公司,代理
CN116842841A,北京海虹嘉诚知识产权代理有限公司,代理
CN116476888A,北京高沃律师事务所,代理
CN116543118A,武汉知产时代知识产权代理有限公司,代理
CN115944286A,深圳市己任信华专利代理事务所(普通合伙),代理
CN116610991A,安徽汇朴律师事务所,代理
CN117754538A,上海浦东良风专利代理有限责任公司,代理
CN117527731A,广州三环专利商标代理有限公司,代理
CN218509535U,北京万知众信知识产权代理有限公司,代理
CN217508802U,长沙七源专利代理事务所(普通合伙),代理
CN308077841S,杭州立知诚成知识产权代理事务所(普通合伙),代理
CN217466520U,北京正华智诚专利代理事务所(普通合伙),代理
CN116988817A,长沙国科天河知识产权代理有限公司,代理
CN116352675A,北京精翰专利代理有限公司,代理
CN116203584A,芜湖安汇知识产权代理有限公司,代理
CN116595860A,北京正华智诚专利代理事务所(普通合伙),代理
CN116624181A,重庆天成卓越专利代理事务所(普通合伙),代理
CN117521485A,成都东恒知盛知识产权代理事务所(特殊普通合伙),代理
CN115762184A,南昌金轩知识产权代理有限公司,代理
CN116398177A,洛阳高智达知识产权代理事务所(普通合伙),代理
CN117666046A,南京天翼专利代理有限责任公司,代理
CN117351241A,河北国维致远知识产权代理有限公司,代理
CN218734989U,安徽爱信德专利代理事务所(普通合伙),代理
CN217462248U,重庆一叶知秋专利代理事务所(普通合伙),代理
CN220173346U,成都泰合道知识产权代理有限公司,代理
CN116801451A,江西九驰知识产权代理有限公司,代理
CN116522231A,成都知棋知识产权代理事务所(普通合伙),代理
CN117715275A,杭州初尘专利代理事务所(特殊普通合伙),代理
CN116776444A,广州粤高专利商标代理有限公司,代理
CN218973527U,南宁智卓专利代理事务所(普通合伙),代理
CN307610578S,杭州丰禾专利事务所有限公司,代理
CN117368631A,徐州安智盛信专利代理事务所(普通合伙),代理
CN116330247A,成都顶峰专利事务所(普通合伙),代理
CN117185125A,南京先科专利代理事务所(普通合伙),代理
CN218976849U,北京律智知识产权代理有限公司,代理
CN117027947A,北京清亦华知识产权代理事务所(普通合伙),代理
CN117649448A,昆明正原专利商标代理有限公司,代理
CN117196921A,南京鑫之航知识产权代理事务所(特殊普通合伙),代理
CN116915862A,北京银龙知识产权代理有限公司,代理
CN116846954A,北京轻创知识产权代理有限公司,代理
CN117517061A,武汉科皓知识产权代理事务所(特殊普通合伙),代理
CN220491432U,北京君慧知识产权代理事务所(普通合伙),代理
CN117018514A,成都众恒智合专利代理事务所(普通合伙),代理
CN217932864U,北京海虹嘉诚知识产权代理有限公司,代理
CN116066147A,江阴市永兴专利事务所(普通合伙),代理
CN116055206A,中科专利商标代理有限责任公司,代理
CN116579424A,石家庄德皓专利代理事务所(普通合伙),代理
CN117309903A,山东孔宣专利代理事务所(普通合伙),代理
CN117641274A,南宁东智知识产权代理事务所(特殊普通合伙),代理
CN117072240A,北京正华智诚专利代理事务所(普通合伙),代理
CN117688640A,上海科盛知识产权代理有限公司,代理
CN308198232S,济南圣达知识产权代理有限公司,代理
CN117420558A,上海三方专利事务所(普通合伙),代理
CN219943378U,无锡华源专利商标事务所(普通合伙),代理
CN220598010U,北京成实知识产权代理有限公司,代理
CN219387896U,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN117784856A,北京高沃律师事务所,代理
CN117346614A,重庆强大凯创专利代理事务所(普通合伙),代理
CN116432288A,四川力久律师事务所,代理
CN116697843A,广州帛识知识产权代理事务所(普通合伙),代理
CN117677000A,北京汇泽知识产权代理有限公司,代理
CN219208792U,北京华清迪源知识产权代理有限公司,代理
CN117646600A,郑州亦鼎知识产权代理事务所(普通合伙),代理
CN117289285A,上海简克律师事务所,代理
CN117082698A,北京维正专利代理有限公司,代理
CN117459228A,无锡智麦知识产权代理事务所(普通合伙),代理
CN116575854A,沈阳东大知识产权代理有限公司,代理
CN117434498A,杭州创智卓英知识产权代理事务所(普通合伙),代理
CN220199463U,安徽申策知识产权代理事务所(普通合伙),代理
CN116484570A,大连东方专利代理有限责任公司,代理
CN117544581A,中国专利代理(香港)有限公司,代理
CN117202444A,北京一诺通成知识产权代理事务所(普通合伙),代理
CN117745124A,北京鼎佳达知识产权代理事务所(普通合伙),代理
CN117392851A,成都坤伦厚朴专利代理事务所(普通合伙),代理
CN218703227U,陕西科亿云知识产权代理事务所(普通合伙),代理
CN217414033U,成都明涛智创专利代理有限公司,代理
CN117288510A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN117640503A,北京市鼎立东审知识产权代理有限公司,代理
CN116794979A,成都信博专利代理有限责任公司,代理
CN117574479A,福州君诚知识产权代理有限公司,代理
CN117781999A,武汉知松梁权知识产权代理事务所(普通合伙),代理
CN218322418U,茂名市穗海专利事务所,代理
CN116591748A,宁波天一专利代理有限公司,代理
CN117539301A,北京高沃律师事务所,代理
CN116804372A,北京慧而行专利代理事务所(普通合伙),代理
CN218644297U,佛山知正知识产权代理事务所(特殊普通合伙),代理
CN116782463A,合肥市科深知识产权代理事务所(普通合伙),代理
CN116927859A,北京慧而行专利代理事务所(普通合伙),代理
CN218920490U,北京北知掘金知识产权代理有限公司,代理
CN218976739U,北京睿派知识产权代理有限公司,代理
CN116084424A,广州本诺知识产权代理事务所(普通合伙),代理
CN116291520A,长沙新裕知识产权代理有限公司,代理
CN308401634S,北京世衡知识产权代理事务所(普通合伙),代理
CN116721214A,成都正德明志知识产权代理有限公司,代理
CN117275308A,郑州浩翔专利代理事务所(特殊普通合伙),代理
CN116907329A,湖南岑信知识产权代理事务所(普通合伙),代理
CN116343029A,北京派特恩知识产权代理有限公司,代理
CN117580218A,北京法筑知识产权代理有限公司,代理
CN115950485A,郑州优盾知识产权代理有限公司,代理
CN116844316A,北京润平知识产权代理有限公司,代理
CN117266872A,太原晋科知识产权代理事务所(特殊普通合伙),代理
CN116394978A,北京高沃律师事务所,代理
CN116752346A,武汉卓越志诚知识产权代理事务所(特殊普通合伙),代理
CN116863134A,北京壹川鸣知识产权代理事务所(特殊普通合伙),代理
CN219417250U,湖北武汉永嘉专利代理有限公司,代理
CN117605981A,杭州惟臻专利代理事务所(普通合伙),代理
CN116564095A,北京同恒源知识产权代理有限公司,代理
CN117708669A,武汉楚天专利事务所,代理
CN307987566S,宁波诚源专利事务所有限公司,代理
CN116365418A,北京翔石知识产权代理事务所(普通合伙),代理
CN117279173A,南宁东之智专利代理有限公司,代理
CN117522634A,合肥市都耒知识产权代理事务所(普通合伙),代理
